wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Denzel_Washington,Frank Lucas,Q42101,Q270351
/wiki/Russell_Crowe,Richie Roberts,Q129817,Q270351
/wiki/Chiwetel_Ejiofor,Huey Lucas,Q317343,Q270351
/wiki/Josh_Brolin,Detective Trupo,Q41396,Q270351
/wiki/Lymari_Nadal,Eva[,Q438284,Q270351
/wiki/Ted_Levine,Lou Toback,Q433520,Q270351
/wiki/Roger_Guenveur_Smith,Nate[,Q3940081,Q270351
/wiki/John_Hawkes_(actor),Freddie Spearman,Q459384,Q270351
"/wiki/Rza"" class=""mw-redirect",Moses Jones,,Q270351
/wiki/Yul_Vazquez,Alfonse Abruzzo,Q8060892,Q270351
/wiki/Malcolm_Goodwin,Jimmy Zee,Q10879432,Q270351
/wiki/Ruby_Dee,Mama Lucas,Q234360,Q270351
/wiki/Ruben_Santiago-Hudson,Doc,Q606215,Q270351
/wiki/Carla_Gugino,Laurie Roberts,Q228871,Q270351
/wiki/John_Ortiz,Javier J Rivera,Q210094,Q270351
/wiki/Cuba_Gooding_Jr.,Nicky Barnes,Q136209,Q270351
/wiki/Armand_Assante,Dominic Cattano,Q310511,Q270351
/wiki/Joe_Morton,Charlie Williams,Q459007,Q270351
/wiki/Ritchie_Coster,Joey Sadano,Q2434354,Q270351
/wiki/Idris_Elba,Tango,Q342604,Q270351
/wiki/Common_(rapper),Turner Lucas,Q286022,Q270351
/wiki/T.I.,Stevie Lucas,Q214227,Q270351
/wiki/Kevin_Corrigan,Campizi,Q1334725,Q270351
/wiki/Robert_Funaro,McCann,Q508869,Q270351
/wiki/Jon_Polito,Rossi,Q203205,Q270351
/wiki/KaDee_Strickland,Richie's attorney,Q255005,Q270351
/wiki/Norman_Reedus,Detective in morgue,Q503545,Q270351
/wiki/Roger_Bart,US Attorney,Q634684,Q270351
/wiki/Ric_Young,Chinese general,Q3430193,Q270351
/wiki/Clarence_Williams_III,Bumpy Johnson (uncredited)[,Q1562861,Q270351
