wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/David_Schwimmer,Tom Thompson,Q188792,Q602289
/wiki/Gwyneth_Paltrow,Julie DeMarco,Q34460,Q602289
/wiki/Toni_Collette,Cynthia,Q229291,Q602289
/wiki/Michael_Vartan,Scott,Q270660,Q602289
/wiki/Michael_Rapaport,Brad Schorr,Q342252,Q602289
/wiki/Barbara_Hershey,Ruth Abernathy,Q229042,Q602289
/wiki/Carol_Kane,Mrs. Thompson,Q235302,Q602289
/wiki/Bitty_Schram,Lauren,Q93530,Q602289
/wiki/Mark_Margolis,Philip DeMarco,Q934506,Q602289
/wiki/Elizabeth_Franz,Aunt Lucille,Q275192,Q602289
