wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Emily_Browning,Babydoll,Q288620,Q621587
/wiki/Abbie_Cornish,Sweet Pea,Q236097,Q621587
/wiki/Jena_Malone,Rocket,Q233368,Q621587
/wiki/Vanessa_Hudgens,Blondie,Q123174,Q621587
/wiki/Jamie_Chung,Amber,Q232642,Q621587
/wiki/Carla_Gugino,Vera Gorski / Madame Vera Gorski,Q228871,Q621587
/wiki/Oscar_Isaac,Blue Jones,Q336788,Q621587
/wiki/Jon_Hamm,The Doctor / The High Roller,Q313107,Q621587
/wiki/Scott_Glenn,The Wise Man / The General / The Bus Driver,Q114179,Q621587
/wiki/Patrick_Sabongui,Earl,Q7147582,Q621587
