wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Macaulay_Culkin,Kevin,Q103578,Q105031
/wiki/Joe_Pesci,Harry,Q20178,Q105031
/wiki/Daniel_Stern_(actor),Marv,Q379811,Q105031
/wiki/John_Heard_(actor),Peter,Q462327,Q105031
/wiki/Roberts_Blossom,Marley,Q443592,Q105031
/wiki/Catherine_O%27Hara,Kate,Q233365,Q105031
/wiki/Angela_Goethals,Linnie,Q447035,Q105031
/wiki/Devin_Ratray,Buzz,Q520144,Q105031
/wiki/Gerry_Bamman,Uncle Frank,Q2261425,Q105031
/wiki/Hillary_Wolf,Megan,Q2395252,Q105031
/wiki/John_Candy,Gus Polinski,Q218532,Q105031
/wiki/Larry_Hankin,Officer Balzak,Q2652939,Q105031
/wiki/Michael_C._Maronna,Jeff,Q728556,Q105031
/wiki/Kristin_Minter,Heather,Q960316,Q105031
/wiki/Kieran_Culkin,Fuller,Q313204,Q105031
/wiki/Senta_Moses,Tracy,Q535273,Q105031
/wiki/Anna_Slotky,Brook,Q4767487,Q105031
/wiki/Matt_Doherty_(actor),Steffan,Q3299439,Q105031
/wiki/Ralph_Foody,Gangster #1 (Johnny),Q12292129,Q105031
/wiki/Billie_Bird,Woman in Airport,Q2903550,Q105031
/wiki/Bill_Erwin,Man in Airport,Q183101,Q105031
/wiki/Gerry_Becker,Officer #1,Q982840,Q105031
/wiki/Alan_Wilder_(actor),Scranton Ticket Agent,Q4708051,Q105031
/wiki/Hope_Davis,French Ticket Agent,Q236399,Q105031
"/wiki/Kenneth_Hudson_Campbell"" class=""mw-redirect",a Santa Claus impersonator whom Kevin meets,,Q105031
