wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Christian_Bale,Bruce Wayne / Batman,Q45772,Q166262
/wiki/Gus_Lewis,Young Bruce Wayne.[,Q1262715,Q166262
/wiki/Michael_Caine,Alfred Pennyworth,Q123351,Q166262
/wiki/Liam_Neeson,Henri Ducard / ,Q58444,Q166262
/wiki/Katie_Holmes,Rachel Dawes,Q174346,Q166262
/wiki/Emma_Lockhart,Young Rachel Dawes.,Q448108,Q166262
/wiki/Gary_Oldman,James Gordon,Q83492,Q166262
/wiki/Cillian_Murphy,Dr. Jonathan Crane / Scarecrow,Q202589,Q166262
/wiki/Tom_Wilkinson,"Carmine ""The Roman"" Falcone",Q211322,Q166262
/wiki/Rutger_Hauer,William Earle,Q213574,Q166262
/wiki/Ken_Watanabe,decoy Ra's al Ghul,Q211553,Q166262
/wiki/Morgan_Freeman,Lucius Fox,Q48337,Q166262
