wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Marlene_Dietrich,Countess Claire Ledoux,Q4612,Q123558
/wiki/Bruce_Cabot,Robert Latour,Q373500,Q123558
/wiki/Roland_Young,Charles Giraud,Q1371212,Q123558
/wiki/Mischa_Auer,Zolotov,Q1375447,Q123558
/wiki/Andy_Devine,Andrew,Q386105,Q123558
/wiki/Frank_Jenks,Second Sailor,Q3082668,Q123558
/wiki/Eddie_Quillan,Third Sailor,Q330382,Q123558
/wiki/Laura_Hope_Crews,Auntie,Q469123,Q123558
/wiki/Franklin_Pangborn,Bellows,Q3082947,Q123558
/wiki/Theresa_Harris,Clementine,Q3523796,Q123558
/wiki/Clarence_Muse,Samuel,Q2975569,Q123558
/wiki/Melville_Cooper,Brother-in-Law,Q1444608,Q123558
/wiki/Anne_Revere,Giraud's Sister,Q239770,Q123558
/wiki/Emily_Fitzroy,Giraud's Cousin Amelia,Q2019352,Q123558
/wiki/Shemp_Howard,the Oyster Bed Cafe Waiter (uncredited),Q1287517,Q123558
