wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Gary_Cooper,Professor Bertram Potts,Q93957,Q391452
/wiki/Barbara_Stanwyck,"Katherine ""Sugarpuss"" O'Shea",Q94002,Q391452
/wiki/Dana_Andrews,Joe Lilac,Q365633,Q391452
"/wiki/Oskar_Homolka"" class=""mw-redirect",Professor Gurkakoff,,Q391452
/wiki/Henry_Travers,Professor Jerome,Q960050,Q391452
"/wiki/S.Z._Sakall"" class=""mw-redirect",Professor Magenbruch,,Q391452
/wiki/Tully_Marshall,Professor Robinson,Q2063267,Q391452
/wiki/Leonid_Kinskey,Professor Quintana,Q1819392,Q391452
/wiki/Richard_Haydn,Professor Oddley,Q1355379,Q391452
/wiki/Aubrey_Mather,Professor Peagram,Q758516,Q391452
/wiki/Allen_Jenkins,the garbage man (one of the slang users),Q2424447,Q391452
/wiki/Dan_Duryea,Duke Pastrami,Q1159055,Q391452
/wiki/Kathleen_Howard,Miss Bragg,Q975874,Q391452
/wiki/Mary_Field,Miss Totten,Q3296176,Q391452
/wiki/Charles_Lane_(actor),Larsen,Q634150,Q391452
/wiki/Aldrich_Bowker,Justice of the Peace,Q56248083,Q391452
/wiki/Charles_Arnt,McNeary,Q2958418,Q391452
/wiki/Addison_Richards,the district attorney,Q353142,Q391452
/wiki/Elisha_Cook_Jr.,a nightclub waiter,Q1330714,Q391452
/wiki/Pat_West_(actor),a bum (one of the slang users),Q19975408,Q391452
/wiki/Kenneth_Howell,a College boy (one of the slang users),Q18640653,Q391452
/wiki/Will_Lee,Benny the Creep,Q473189,Q391452
/wiki/Tim_Ryan_(actor),motorcycle policeman,Q7804213,Q391452
