wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Dorothy_McGuire,Pat Ruscomb,Q155116,Q921765
/wiki/Guy_Madison,Cliff Harper,Q1557542,Q921765
/wiki/Robert_Mitchum,William Tabeshaw,Q16472,Q921765
/wiki/Bill_Williams_(actor),Perry Kincheloe,Q2903404,Q921765
/wiki/Tom_Tully,C.W. Harper,Q744381,Q921765
/wiki/William_Gargan,Gunnery Sgt. Watrous aka “Gunny”,Q1358712,Q921765
/wiki/Jean_Porter,Helen Ingersoll,Q3807704,Q921765
/wiki/Ruth_Nelson_(actress),Amy Harper,Q3453627,Q921765
/wiki/Selena_Royle,Mrs. Kincheloe,Q529503,Q921765
"/wiki/Harry_Von_Zell"" class=""mw-redirect",Scuffy,,Q921765
/wiki/Richard_Benedict,the boy from Idaho,Q3430523,Q921765
