wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Geoffrey_Rush,Steven H. Price,Q166272,Q1057264
/wiki/Famke_Janssen,Evelyn Stockard-Price,Q190794,Q1057264
/wiki/Taye_Diggs,Eddie Baker,Q534006,Q1057264
/wiki/Peter_Gallagher,Donald W. Blackburn,Q309900,Q1057264
/wiki/Chris_Kattan,Watson Pritchett,Q741909,Q1057264
/wiki/Ali_Larter,Sara Wolfe,Q201994,Q1057264
/wiki/Bridgette_Wilson,Melissa Margaret Marr,Q238432,Q1057264
/wiki/Max_Perlich,Carl Schecter,Q330762,Q1057264
/wiki/Jeffrey_Combs,Dr. Richard Benjamin Vannacutt,Q452288,Q1057264
/wiki/Lisa_Loeb,Channel 3 reporter,Q237654,Q1057264
/wiki/James_Marsters,Channel 3 cameraman,Q312885,Q1057264
/wiki/Peter_Graves,Himself,Q156532,Q1057264
