wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Ioan_Gruffudd,Reed Richards,Q295974,Q224130
/wiki/Jessica_Alba,Sue Storm,Q44077,Q224130
/wiki/Chris_Evans_(actor),Johnny Storm,Q178348,Q224130
/wiki/Michael_Chiklis,Ben Grimm,Q313653,Q224130
/wiki/Julian_McMahon,Victor Von Doom,Q4223,Q224130
/wiki/Hamish_Linklater,Leonard,Q558301,Q224130
/wiki/Kerry_Washington,Alicia Masters,Q232104,Q224130
/wiki/Laurie_Holden,Debbie McIlvane,Q18947,Q224130
/wiki/Kevin_McNulty_(actor),Jimmy O'Hoolihan,Q3195759,Q224130
/wiki/Maria_Menounos,Sexy Nurse,Q233618,Q224130
/wiki/Michael_Kopsa,Ned Cecil,Q6831951,Q224130
/wiki/Stan_Lee,Willie Lumpkin,Q181900,Q224130
