wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Sergei_Bondarchuk,Pierre Bezukhov,Q55190,Q845176
/wiki/Ludmila_Savelyeva,Natasha Rostova,Q464265,Q845176
/wiki/Vyacheslav_Tikhonov,Andrei Bolkonsky,Q312483,Q845176
/wiki/Boris_Zakhava,Mikhail Kutuzov,Q4188522,Q845176
/wiki/Anatoli_Ktorov,Nikolai Bolkonsky,Q3918331,Q845176
/wiki/Antonina_Shuranova,Maria Bolkonskaya,Q4527942,Q845176
/wiki/Oleg_Tabakov,Nikolai Rostov,Q466139,Q845176
/wiki/Viktor_Stanitsyn,Ilya Rostov,Q4439421,Q845176
/wiki/Kira_Golovko,Natalya Rostova,Q4141936,Q845176
/wiki/Irina_Skobtseva,Hélène Kuragina,Q917581,Q845176
/wiki/Vasily_Lanovoy,Anatole Kuragin,Q2626298,Q845176
/wiki/Irina_Gubanova,Sonya Rostova,Q4151274,Q845176
/wiki/Oleg_Yefremov,Fyodor Dolokhov,Q633916,Q845176
/wiki/Eduard_Martsevich,Boris Drubetskoy,Q4283081,Q845176
/wiki/Aleksandr_Borisov_(actor),Uncle Rostov,Q4093818,Q845176
/wiki/Nikolai_Rybnikov,Vasily Denisov,Q4401622,Q845176
/wiki/Georgy_Millyar,Morel,Q1509164,Q845176
/wiki/Nonna_Mordyukova,Anisya,Q242138,Q845176
/wiki/Anna_Timiryova,old lady,Q1961683,Q845176
/wiki/Boris_Khmelnitsky,Bolkonsky's adjutant,Q893612,Q845176
/wiki/Nikolay_Trofimov,Tushin,Q4463927,Q845176
/wiki/Vladislav_Strzhelchik,Napoleon,Q4443931,Q845176
/wiki/Galina_Kravchenko,Marya Karagina,Q4237360,Q845176
/wiki/Anastasiya_Vertinskaya,Lisa Bolkonskaya,Q302878,Q845176
/wiki/Nikita_Mikhalkov,Russian soldier,Q55207,Q845176
/wiki/Nikolai_Grinko,Dessalles,Q603381,Q845176
