wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Robert_Cummings,Barry Kane,Q366678,Q502091
/wiki/Priscilla_Lane,"Patricia ""Pat"" Martin",Q13575399,Q502091
/wiki/Otto_Kruger,Charles Tobin,Q204013,Q502091
/wiki/Alan_Baxter_(actor),Freeman,Q1346084,Q502091
/wiki/Clem_Bevans,Neilson,Q2978795,Q502091
/wiki/Norman_Lloyd,Frank Fry,Q1999640,Q502091
/wiki/Alma_Kruger,Mrs. Sutton,Q2839063,Q502091
/wiki/Vaughan_Glaser,Uncle Phillip Martin (as Vaughan Glazer),Q12090594,Q502091
/wiki/Dorothy_Peterson,Mrs. Mason,Q3037186,Q502091
/wiki/Ian_Wolfe,Robert,Q346833,Q502091
/wiki/Murray_Alper,Truck Driver,Q6939100,Q502091
/wiki/Kathryn_Adams_Doty,Mrs. Brown (Tobin's daughter),Q3194096,Q502091
/wiki/Pedro_de_Cordoba,Bones,Q3374148,Q502091
/wiki/Billy_Curtis,Major / Midget,Q863063,Q502091
/wiki/Anita_Sharp-Bolster,Esmeralda,Q13560271,Q502091
