wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Paul_Douglas_(actor),Patrolman Charlie Dunnigan,Q2034846,Q921033
/wiki/Richard_Basehart,Robert Cosick,Q963593,Q921033
/wiki/Barbara_Bel_Geddes,Virginia Foster,Q232421,Q921033
/wiki/Debra_Paget,Ruth,Q239854,Q921033
/wiki/Agnes_Moorehead,Christine Hill Cosick,Q231221,Q921033
/wiki/Robert_Keith_(actor),Paul E. Cosick,Q1385393,Q921033
/wiki/Howard_Da_Silva,Deputy Chief Moksar,Q1631771,Q921033
/wiki/Jeffrey_Hunter,Danny Klempner,Q176361,Q921033
/wiki/Martin_Gabel,Dr. Strauss,Q554000,Q921033
/wiki/Grace_Kelly,Mrs. Louise Ann Fuller,Q3925,Q921033
/wiki/Frank_Faylen,Walter,Q459786,Q921033
/wiki/Jeff_Corey,Police Sgt. Farley,Q448430,Q921033
/wiki/James_Millican,Police Sgt. Boyle,Q3161279,Q921033
/wiki/Donald_Randolph,Dr. Benson,Q5295037,Q921033
