wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Peter_Ustinov,Hercule Poirot,Q55796,Q490566
/wiki/Lauren_Bacall,Lady Westholme,Q104000,Q490566
/wiki/Carrie_Fisher,Nadine Boynton,Q108941,Q490566
/wiki/John_Gielgud,Colonel Carbury,Q204685,Q490566
/wiki/Piper_Laurie,Emily Boynton,Q232282,Q490566
/wiki/Hayley_Mills,Miss Quinton,Q237805,Q490566
/wiki/Jenny_Seagrove,Dr. Sarah King,Q536552,Q490566
/wiki/David_Soul,Jefferson Cope,Q727752,Q490566
/wiki/Nicholas_Guest,Lennox Boynton,Q1984875,Q490566
/wiki/John_Terlesky,Raymond Boynton,Q6260449,Q490566
/wiki/Doug_Sheldon,Captain Rogers,Q5300898,Q490566
/wiki/Mike_Sarne,Healey,Q6848704,Q490566
/wiki/Michael_Craig_(actor),Lord Peel,Q519321,Q490566
