wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Eric_Bana,Avner Kaufman (based on Yuval Aviv),Q4440,Q152456
/wiki/Daniel_Craig,Steve,Q4547,Q152456
/wiki/Ciar%C3%A1n_Hinds,Carl,Q314892,Q152456
/wiki/Omar_Metwally,Ali,Q553338,Q152456
/wiki/Mathieu_Kassovitz,Robert,Q491766,Q152456
/wiki/Hanns_Zischler,Hans,Q67881,Q152456
/wiki/Ayelet_Zurer,Daphna Kaufman,Q275967,Q152456
/wiki/Geoffrey_Rush,Ephraim,Q166272,Q152456
/wiki/Mehdi_Nebbou,Ali Hassan Salameh,Q304707,Q152456
/wiki/Gila_Almagor,Avner's Mother,Q450602,Q152456
/wiki/Michael_Lonsdale,Papa,Q346540,Q152456
/wiki/Mathieu_Amalric,Louis,Q355835,Q152456
/wiki/Moritz_Bleibtreu,Andreas,Q58603,Q152456
/wiki/Yvan_Attal,Tony,Q724208,Q152456
/wiki/Valeria_Bruni_Tedeschi,Sylvie,Q232470,Q152456
/wiki/Meret_Becker,Yvonne,Q65511,Q152456
/wiki/Marie-Jos%C3%A9e_Croze,Jeanette,Q239341,Q152456
/wiki/Lynn_Cohen,Golda Meir,Q291552,Q152456
/wiki/Guri_Weinberg,Moshe Weinberg,Q5889317,Q152456
/wiki/Makram_Khoury,Wael Zwaiter,Q284051,Q152456
/wiki/Hiam_Abbass,Marie Claude Hamshari,Q177993,Q152456
