wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Joseph_Gordon-Levitt,Christopher “Chris” Pratt,Q177311,Q931158
/wiki/Jeff_Daniels,Lewis,Q53680,Q931158
/wiki/Matthew_Goode,Gary Spargo,Q317337,Q931158
/wiki/Isla_Fisher,'Luvlee' Lemons,Q228638,Q931158
/wiki/Carla_Gugino,Janet,Q228871,Q931158
/wiki/Bruce_McGill,Robert Pratt,Q447960,Q931158
/wiki/Alberta_Watson,Barbara Pratt,Q262389,Q931158
/wiki/Alex_Borstein,Mrs. Lange,Q116219,Q931158
/wiki/Sergio_Di_Zio,Deputy Ted,Q185625,Q931158
/wiki/Laura_Vandervoort,Kelly,Q231401,Q931158
/wiki/Morgan_Kelly,Marty,Q6911733,Q931158
