wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Madhubala,Anita Verma,Q36881,Q822590
/wiki/Guru_Dutt,Preetam Kumar,Q149136,Q822590
/wiki/Lalita_Pawar,Seeta Devi (Anita's Aunt),Q6480391,Q822590
/wiki/Johnny_Walker_(actor),Johny,Q3182985,Q822590
/wiki/Kumkum_(actress),Preetam's Bhabhi,Q15646287,Q822590
/wiki/Tun_Tun,Lily D'Silva,Q7852779,Q822590
/wiki/Cuckoo_Moray,"singer in the song ""Neele Aasmani""",Q15930747,Q822590
/wiki/Jagdeep,paper boy,Q6122272,Q822590
/wiki/Chandrashekhar_Dubey,Doctor,Q5071459,Q822590
/wiki/Moolchand,husband of the lady in theater,Q6907364,Q822590
