wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Marlon_Brando,Dr. Jack Mickler/Don Octavio de Flores,Q34012,Q492132
/wiki/Johnny_Depp,John Arnold DeMarco/Don Juan,Q37175,Q492132
/wiki/Faye_Dunaway,Marilyn Mickler,Q168721,Q492132
/wiki/G%C3%A9raldine_Pailhas,Doña Ana,Q469967,Q492132
/wiki/Bob_Dishy,Dr. Paul Showalter,Q582019,Q492132
/wiki/Franc_Luz,Don Antonio,Q1440722,Q492132
/wiki/Rachel_Ticotin,Doña Inez,Q262091,Q492132
/wiki/Talisa_Soto,Doña Julia,Q81131,Q492132
"/wiki/Tom_Lister_Jr."" class=""mw-redirect",Rocco Compton,,Q492132
/wiki/Richard_C._Sarafian,Detective Sy Tobias,Q743907,Q492132
/wiki/Tresa_Hughes,Grandma DeMarco,Q3009597,Q492132
/wiki/Selena,ranchera singer,Q23543,Q492132
/wiki/Marita_Geraghty,woman in restaurant scene,Q1566203,Q492132
