wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Robert_De_Niro,Master Chief Leslie 'Billy' Sunday,Q36949,Q926671
/wiki/Cuba_Gooding_Jr.,,Q136209,Q926671
"/wiki/Chris_Warren_Jr."" class=""mw-redirect",Young Carl,,Q926671
/wiki/Charlize_Theron,Gwen Sunday,Q80046,Q926671
/wiki/Aunjanue_Ellis,Jo Brashear,Q461762,Q926671
/wiki/Hal_Holbrook,Camp Commanding Officer 'Mr. Pappy' Captain USN.,Q314801,Q926671
/wiki/Michael_Rapaport,Gunners Mate Snowhill,Q342252,Q926671
/wiki/Powers_Boothe,Captain Pullman,Q503027,Q926671
/wiki/David_Keith_(actor),Captain Hartigan,Q537190,Q926671
/wiki/Holt_McCallany,,Q1368141,Q926671
/wiki/David_Conrad,Captain Hanks,Q551411,Q926671
/wiki/Joshua_Leonard,Petty Officer Second Class Timothy Douglas Isert,Q679110,Q926671
/wiki/Carl_Lumbly,Mac Brashear,Q953908,Q926671
/wiki/Lonette_McKee,Ella Brashear,Q538542,Q926671
/wiki/Glynn_Turman,Chief Floyd,Q1532531,Q926671
