wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Alexa_PenaVega,Julie Corky,Q152555,Q929325
/wiki/Mika_Boorem,Hannah Carlson,Q272130,Q929325
/wiki/Sara_Paxton,Staci Blake,Q231635,Q929325
/wiki/Kallie_Flynn_Childress,Yancy Williams,Q6353802,Q929325
/wiki/Scout_Taylor-Compton,Farrah James,Q239382,Q929325
/wiki/Steve_Carell,Officer Sherman Shiner,Q216221,Q929325
/wiki/Jane_Lynch,Gabby Corky,Q228852,Q929325
/wiki/Jeff_Garlin,Jay Corky,Q983082,Q929325
/wiki/Sam_Huntington,Ren Corky,Q355361,Q929325
/wiki/Sean_Faris,Steve Phillips,Q372704,Q929325
/wiki/Evan_Peters,Russell Hayes,Q785270,Q929325
/wiki/Ryan_Slattery,Peter,Q1417964,Q929325
/wiki/Max_Van_Ville,Steve's best friend.,Q11771894,Q929325
/wiki/Brie_Larson,Liz Daniels,Q29328,Q929325
/wiki/Katija_Pevec,Molly,Q442847,Q929325
/wiki/Eileen_April_Boylan,Jenna,Q3720665,Q929325
/wiki/Thad_Luckinbill,Todd,Q2419900,Q929325
/wiki/Alice_Greczyn,Linda,Q256963,Q929325
/wiki/Hunter_Parrish,Lance,Q355059,Q929325
/wiki/Douglas_Smith_(actor),Gregg,Q1252523,Q929325
/wiki/Summer_Glau,a lonely ticket girl.,Q236854,Q929325
