wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Daniel_Br%C3%BChl,"Alexander ""Alex"" Kerner
",Q58592,Q154817
/wiki/Katrin_Sass,Christiane Kerner,Q71698,Q154817
/wiki/Chulpan_Khamatova,Lara,Q236132,Q154817
/wiki/Maria_Simon_(actress),Ariane Kerner,Q88871,Q154817
/wiki/Florian_Lukas,Denis Domaschke,Q64823,Q154817
/wiki/Alexander_Beyer,Rainer,Q67026,Q154817
/wiki/Burghart_Klau%C3%9Fner,Robert Kerner,Q74886,Q154817
/wiki/Michael_Gwisdek,Klapprath,Q70727,Q154817
/wiki/Christine_Schorn,Frau Schäfer,Q1083779,Q154817
/wiki/J%C3%BCrgen_Holtz,Herr Ganske,Q1717287,Q154817
/wiki/Stefan_Walz,a Sigmund Jähn look-alike taxi-driver,Q119218,Q154817
/wiki/Hans-Uwe_Bauer,Dr. Mewes,Q1486052,Q154817
