wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Jamie_Bell,Private Charlie Shakespeare. Aged 16,Q297071,Q699278
"/wiki/Ruaidhri_Conroy"" class=""mw-redirect",Private Colin Chevasse,,Q699278
/wiki/Laurence_Fox,Captain Bramwell Jennings,Q1189353,Q699278
/wiki/Dean_Lennox_Kelly,Private Willie McNess,Q2482155,Q699278
/wiki/Torben_Liebrecht,Friedrich,Q1364321,Q699278
/wiki/Kris_Marshall,Private Barry Starinski,Q706843,Q699278
/wiki/Hans_Matheson,Private Jack Hawkstone. He carries a harmonica,Q535218,Q699278
/wiki/Hugh_O%27Conor,Private Anthony Bradford,Q1320346,Q699278
/wiki/Matthew_Rhys,"Corporal ""Doc"" Fairweather",Q342784,Q699278
/wiki/Andy_Serkis,Private Thomas Quinn. He is brutal,Q206922,Q699278
/wiki/Hugo_Speer,Sergeant David Tate. The squad XO,Q5934504,Q699278
/wiki/Mike_Downey_(producer),Captain Martin Plummer,Q41249585,Q699278
