wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Steven_Seagal,Forrest Taft,Q82110,Q759351
/wiki/Michael_Caine,Michael Jennings,Q123351,Q759351
/wiki/Joan_Chen,Masu,Q270672,Q759351
/wiki/John_C._McGinley,MacGruder,Q316032,Q759351
/wiki/R._Lee_Ermey,Stone,Q353978,Q759351
/wiki/Shari_Shattuck,Liles,Q7489630,Q759351
/wiki/Billy_Bob_Thornton,Homer Carlton,Q202735,Q759351
/wiki/Richard_Hamilton_(actor),Hugh Palmer,Q562711,Q759351
/wiki/John_Trudell,Johnny Redfeather,Q1701970,Q759351
/wiki/Mike_Starr_(actor),Mike 'Big Mike',Q1373450,Q759351
/wiki/Sven-Ole_Thorsen,Otto,Q1388769,Q759351
