wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Martin_Sheen,Pike,Q184572,Q358347
/wiki/Sam_Waterston,White Bull,Q284876,Q358347
/wiki/Harvey_Keitel,Henry,Q191132,Q358347
/wiki/St%C3%A9phane_Audran,The Widow,Q32439,Q358347
/wiki/John_Castle,The Priest,Q1189596,Q358347
/wiki/Caroline_Langrishe,Judith,Q5045127,Q358347
/wiki/Manuel_Ojeda,Miguel,Q944345,Q358347
"/wiki/Pedro_Damian"" class=""mw-redirect",Jose,,Q358347
/wiki/Claudio_Brook,Sanchez,Q1097999,Q358347
/wiki/Jos%C3%A9_Carlos_Ruiz,Lame Wolf,Q827433,Q358347
/wiki/Enrique_Lucero,The Shaman,Q5379743,Q358347
