wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Kate_Beckinsale,Selene,Q179414,Q164804
/wiki/Scott_Speedman,Michael Corvin,Q336131,Q164804
/wiki/Bill_Nighy,Viktor,Q207179,Q164804
/wiki/Michael_Sheen,Lucian,Q298276,Q164804
/wiki/Shane_Brolly,Kraven,Q370942,Q164804
/wiki/Erwin_Leder,Singe,Q86767,Q164804
/wiki/Sophia_Myles,Erika,Q229156,Q164804
/wiki/Robbie_Gee,Kahn,Q167774,Q164804
/wiki/Kevin_Grevioux,Raze,Q1286406,Q164804
/wiki/Zita_G%C3%B6r%C3%B6g,Amelia,Q1031650,Q164804
/wiki/Wentworth_Miller,Adam Lockwood,Q484662,Q164804
"/wiki/J%C3%A1zmin_Dammak"" class=""mw-redirect",Sonja,,Q164804
