wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/John_Cassavetes,Phillip Dimitrius,Q51488,Q1057313
/wiki/Gena_Rowlands,Antonia Dimitrius,Q229258,Q1057313
/wiki/Susan_Sarandon,Aretha Tomalin,Q133050,Q1057313
/wiki/Vittorio_Gassman,Alonzo,Q55452,Q1057313
"/wiki/Ra%C3%BAl_Juli%C3%A1"" class=""mw-redirect",Kalibanos,,Q1057313
/wiki/Molly_Ringwald,Miranda Dimitrius,Q231460,Q1057313
/wiki/Sam_Robards,Freddy,Q1364747,Q1057313
/wiki/Paul_Stewart_(actor),Phillip's Father,Q1385381,Q1057313
/wiki/Jackie_Gayle,Trinc,Q6116364,Q1057313
/wiki/Anthony_Holland_(actor),Sebastian,Q16012089,Q1057313
/wiki/Jerry_Hardin,Harry Gondorf,Q2733992,Q1057313
/wiki/Paul_Mazursky,Terry Bloomfield,Q270560,Q1057313
/wiki/Cookie_Mueller,New Year's Eve Party Girl [,Q5167087,Q1057313
