wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Julie_Harris,"Eleanor ""Nell"" Lance",Q236708,Q865987
/wiki/Claire_Bloom,"Theodora ""Theo""",Q235622,Q865987
/wiki/Richard_Johnson_(actor),Dr. John Markway,Q166422,Q865987
/wiki/Russ_Tamblyn,Luke Sanderson,Q719263,Q865987
/wiki/Fay_Compton,Mrs. Sanderson,Q449753,Q865987
/wiki/Rosalie_Crutchley,Mrs. Dudley,Q3442206,Q865987
/wiki/Lois_Maxwell,Grace Markway,Q232860,Q865987
/wiki/Valentine_Dyall,Mr. Dudley,Q3553646,Q865987
/wiki/Diane_Clare,Carrie Fredericks,Q5271423,Q865987
/wiki/Ronald_Adam_(actor),Eldridge Harper,Q7364630,Q865987
