wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Basil_Rathbone,Sherlock Holmes,Q336865,Q151994
/wiki/Nigel_Bruce,Dr. John H. Watson,Q728050,Q151994
/wiki/Patricia_Morison,Hilda Courtney/Charwoman,Q459871,Q151994
/wiki/Edmund_Breon,"Julian ""Stinky"" Emery (as Edmond Breon)",Q5339316,Q151994
/wiki/Frederick_Worlock,Colonel Cavanaugh (as Frederic Worlock),Q3087184,Q151994
/wiki/Carl_Harbord,Inspector Hopkins,Q5040291,Q151994
/wiki/Holmes_Herbert,Ebenezer Crabtree,Q1344901,Q151994
/wiki/Harry_Cording,Hamid,Q1276956,Q151994
/wiki/Leyland_Hodgson,Tour Guide,Q14654489,Q151994
"/wiki/Mary_Gordon_(actor)"" class=""mw-redirect",Mrs. Hudson,,Q151994
/wiki/Ian_Wolfe,Commissioner of Police of the Metropolis,Q346833,Q151994
/wiki/Anita_Sharp-Bolster,the Schoolteacher on a Museum Tour,Q13560271,Q151994
"/wiki/Cyril_Delavanti"" class=""mw-redirect",John Davidson (uncredited),,Q151994
/wiki/Harry_Allen_(actor),William Kilgour (uncredited),Q18715936,Q151994
