wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Robert_Englund,Freddy Krueger,Q310389,Q373362
/wiki/Heather_Langenkamp,Nancy Thompson,Q238383,Q373362
/wiki/Craig_Wasson,Dr. Neil Gordon,Q279168,Q373362
/wiki/Patricia_Arquette,Kristen Parker,Q215976,Q373362
/wiki/Ken_Sagoes,Roland Kincaid,Q11738702,Q373362
/wiki/Rodney_Eastman,Joey Crusel,Q2651823,Q373362
/wiki/Jennifer_Rubin_(actress),Taryn White,Q434795,Q373362
/wiki/Laurence_Fishburne,Max Daniels,Q193048,Q373362
/wiki/Bradley_Gregg,Phillip Anderson,Q3643523,Q373362
/wiki/Ira_Heiden,Will Stanton,Q6066103,Q373362
"/wiki/Penelope_Sudrow"" class=""mw-redirect",Jennifer Caulfield,,Q373362
/wiki/Nan_Martin,Amanda Krueger/Mary Helena,Q441207,Q373362
/wiki/John_Saxon,Donald Thompson,Q470591,Q373362
/wiki/Priscilla_Pointer,Dr. Elizabeth Simms,Q271109,Q373362
/wiki/Clayton_Landey,Lorenzo,Q5130280,Q373362
/wiki/Brooke_Bundy,Elaine Parker,Q529961,Q373362
/wiki/Dick_Cavett,Himself,Q375356,Q373362
/wiki/Zsa_Zsa_Gabor,Herself,Q207405,Q373362
/wiki/Paul_Kent_(actor),Dr. Carver,Q7151759,Q373362
