wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/B%C3%A9atrice_Dalle,Betty,Q273394,Q850338
/wiki/Jean-Hugues_Anglade,Zorg,Q690283,Q850338
/wiki/G%C3%A9rard_Darmon,Eddy,Q958831,Q850338
/wiki/Jacques_Mathou,Bob,Q3159516,Q850338
/wiki/Cl%C3%A9mentine_C%C3%A9lari%C3%A9,Annie,Q511848,Q850338
/wiki/Vincent_Lindon,Richard,Q557272,Q850338
/wiki/Philippe_Laudenbach,the editor,Q2087638,Q850338
/wiki/Dominique_Besnehard,a customer in the pizzeria,Q346102,Q850338
/wiki/Raoul_Billerey,the old policeman,Q2131240,Q850338
/wiki/Dominique_Pinon,the drug dealer (in the complete version),Q38554,Q850338
