wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Sylvester_Stallone,"Robert ""Rocky"" Balboa",Q40026,Q188652
/wiki/Talia_Shire,"Adriana ""Adrian"" Pennino",Q108622,Q188652
/wiki/Burt_Young,Paulie Pennino,Q329700,Q188652
/wiki/Carl_Weathers,Apollo Creed,Q320218,Q188652
/wiki/Burgess_Meredith,"Michael ""Mickey"" Goldmill",Q343633,Q188652
/wiki/Thayer_David,,Q738838,Q188652
/wiki/Joe_Spinell,Tony Gazzo,Q960676,Q188652
/wiki/Tony_Burton,,Q1337159,Q188652
/wiki/Pedro_Lovell,Spider Rico,Q3374075,Q188652
/wiki/Stan_Shaw,"""Big Dipper"" Brown",Q2330114,Q188652
/wiki/Joe_Frazier,Himself,Q102301,Q188652
