wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/John_Wayne,"George Washington ""G.W."" McLintock",Q40531,Q530507
/wiki/Maureen_O%27Hara,Katherine McLintock,Q229276,Q530507
/wiki/Patrick_Wayne,Devlin Warren,Q2001604,Q530507
/wiki/Stefanie_Powers,Becky McLintock,Q256474,Q530507
/wiki/Jack_Kruschen,Jake Birnbaum,Q1374376,Q530507
/wiki/Chill_Wills,Drago,Q1072969,Q530507
/wiki/Yvonne_De_Carlo,Louise Warren,Q286339,Q530507
/wiki/Jerry_Van_Dyke,Matt Douglas Jr.,Q927631,Q530507
/wiki/Edgar_Buchanan,Bunny Dull,Q950397,Q530507
/wiki/Perry_Lopez,Davey Elk,Q259151,Q530507
/wiki/Strother_Martin,Agard,Q965482,Q530507
/wiki/Gordon_Jones_(actor),Matt Douglas,Q2502092,Q530507
/wiki/Robert_Lowery_(actor),Gov. Cuthbert H. Humphrey,Q3078072,Q530507
/wiki/Hank_Worden,Curly Fletcher,Q1376991,Q530507
/wiki/Michael_Pate,Puma,Q928353,Q530507
/wiki/Bruce_Cabot,Ben Sage,Q373500,Q530507
/wiki/Edward_Faulkner,Ben Sage,Q5342872,Q530507
/wiki/Mari_Blanchard,Camille,Q6760888,Q530507
/wiki/Leo_Gordon,Jones,Q336689,Q530507
/wiki/Chuck_Roberson,Sheriff Jeff Lord,Q2967608,Q530507
/wiki/Bob_Steele_(actor),Train Engineer,Q888266,Q530507
/wiki/Big_John_Hamilton_(actor),Fauntleroy Sage,Q65091883,Q530507
/wiki/H.W._Gim,Ching,Q95810912,Q530507
