wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Minami_Takayama,Conan Edogawa,Q1323029,Q512262
/wiki/Kappei_Yamaguchi,Shinichi Kudo,Q355173,Q512262
/wiki/Rikiya_Koyama,Kogoro Mori,Q1204898,Q512262
/wiki/Wakana_Yamazaki,Ran Mori,Q2719755,Q512262
/wiki/Megumi_Hayashibara,Ai Haibara,Q266670,Q512262
/wiki/Naoko_Matsui,Sonoko Suzuki,Q1193618,Q512262
/wiki/Kazuhiko_Inoue,Ninzaburo Shiratori,Q225654,Q512262
/wiki/Kenichi_Ogata_(voice_actor),Professor Agasa,Q2707888,Q512262
/wiki/Chafurin,Inspector Megure,Q2714894,Q512262
/wiki/Toshio_Furukawa,Misao Yamamura,Q517337,Q512262
/wiki/Wataru_Takagi,Genta Kojima and Officer Takagi,Q945665,Q512262
"/wiki/Yukiko_Iwai"" class=""mw-redirect",Ayumi Yoshida,,Q512262
"/wiki/Ikue_Ohtani"" class=""mw-redirect",Mitsuhiko Tsuburaya,,Q512262
/wiki/Keiichi_Nanba,Keisuke Yamao,Q430395,Q512262
"/wiki/Kouki_Miyata"" class=""mw-redirect",Touma Tachihara,,Q512262
/wiki/Mayumi_Iizuka,Fuyumi Tachihara,Q228512,Q512262
/wiki/Toshihiko_Seki,Shougo Hikawa,Q1201334,Q512262
