wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Christopher_Lee,Sherlock Holmes,Q180338,Q442399
/wiki/Senta_Berger,Ellen Blackburn,Q62310,Q442399
/wiki/Hans_S%C3%B6hnker,Prof. Moriarty,Q76383,Q442399
/wiki/Hans_Nielsen_(actor),Inspector Cooper,Q70489,Q442399
/wiki/Ivan_Desny,Paul King,Q66380,Q442399
/wiki/Thorley_Walters,Dr. Watson,Q2428927,Q442399
/wiki/Leon_Askin,Charles,Q85174,Q442399
/wiki/Wolfgang_Lukschy,Peter Blackburn,Q77393,Q442399
/wiki/Edith_Schultze-Westrum,Mrs. Hudson,Q89974,Q442399
"/wiki/Bernard_Lajarrige"" class=""mw-redirect",Inspector French[,,Q442399
