wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Claudette_Colbert,Leola 'Lee' Addams,Q203819,Q768223
/wiki/Walter_Pidgeon,Chris Matthews,Q350640,Q768223
/wiki/June_Allyson,Penny Addams,Q232863,Q768223
/wiki/Lionel_Barrymore,Dr. Rossiger,Q295593,Q768223
/wiki/Robert_Sterling,Chase N. Addams,Q327828,Q768223
/wiki/Marshall_Thompson,Brandon Reynolds,Q560770,Q768223
/wiki/Elizabeth_Patterson_(actress),Mrs. Stover,Q439601,Q768223
/wiki/Richard_Derr,Larry Addams,Q3430707,Q768223
/wiki/Patricia_Medina,Kay Burns,Q444990,Q768223
/wiki/Eily_Malyon,Miss Hunter,Q3049429,Q768223
/wiki/Dwayne_Hickman,Chase (as a Child),Q5317995,Q768223
