wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Audrey_Hepburn,"Sister Luke (Gabrielle ""Gaby"" Van Der Mal)",Q42786,Q781608
/wiki/Peter_Finch,Dr. Fortunati,Q294454,Q781608
/wiki/Edith_Evans,Rev. Mother Emmanuel,Q236718,Q781608
/wiki/Peggy_Ashcroft,Mother Mathilde,Q230832,Q781608
/wiki/Dean_Jagger,Dr. Hubert Van Der Mal,Q471309,Q781608
/wiki/Mildred_Dunnock,Sister Margharita,Q271890,Q781608
/wiki/Beatrice_Straight,Mother Christophe,Q232532,Q781608
/wiki/Patricia_Collinge,Sister William,Q177208,Q781608
/wiki/Rosalie_Crutchley,Sister Eleanor,Q3442206,Q781608
/wiki/Ruth_White_(actress),Mother Marcella,Q3328866,Q781608
/wiki/Barbara_O%27Neil,Mother Didyma,Q113566,Q781608
/wiki/Margaret_Phillips_(actress),Sister Pauline,Q106856132,Q781608
/wiki/Patricia_Bosworth,Simone,Q4095066,Q781608
/wiki/Colleen_Dewhurst,"""Archangel Gabriel""",Q253916,Q781608
/wiki/Stephen_Murray_(actor),Chaplain (Father Andre),Q7610067,Q781608
/wiki/Lionel_Jeffries,Dr. Goovaerts,Q940924,Q781608
/wiki/Niall_MacGinnis,Father Vermeuhlen,Q1520157,Q781608
/wiki/Eva_Kotthaus,Sister Marie,Q115375,Q781608
/wiki/Molly_Urquhart,Sister Augustine,Q6896689,Q781608
/wiki/Dorothy_Alison,Sister Aurelie,Q2416040,Q781608
/wiki/Richard_O%27Sullivan,Pierre Van Der Mal.,Q2150321,Q781608
/wiki/Jeanette_Sterke,Louise Van Der Mal,Q6171913,Q781608
/wiki/Errol_John,Illunga,Q5395596,Q781608
/wiki/Orlando_Martins,Kalulu,Q7103128,Q781608
