wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Mark_Wahlberg,Daniel Lugo,Q164119,Q766427
/wiki/Dwayne_Johnson,Paul Doyle (based on Carl Weekes,Q10738,Q766427
/wiki/Anthony_Mackie,Adrian 'Noel' Doorbal,Q511554,Q766427
/wiki/Tony_Shalhoub,Victor Kershaw (based on Marc Schiller),Q107249,Q766427
/wiki/Ed_Harris,Detective ,Q104791,Q766427
/wiki/Rob_Corddry,John Mese,Q1378118,Q766427
/wiki/Rebel_Wilson,Robin Peck (based on Cindy Eldridge),Q442897,Q766427
/wiki/Ken_Jeong,Jonny Wu (based on Tom Vu),Q440910,Q766427
/wiki/Bar_Paly,Sorina Luminita (based on Sabina Petrescu),Q1485367,Q766427
/wiki/Michael_Rispoli,Frank Griga,Q1189681,Q766427
/wiki/Tony_Plana,Captain Lopez,Q544692,Q766427
/wiki/Emily_Rutherfurd,Carolyn 'Cissy' DuBois,Q4975986,Q766427
"/wiki/Yolanthe_Sneijder-Cabau"" class=""mw-redirect",Analee Calvera,,Q766427
/wiki/Larry_Hankin,Pastor Randy,Q2652939,Q766427
/wiki/Peter_Stormare,Dr. Bjornson,Q295148,Q766427
/wiki/Brian_Stepanek,Brad MacCalister,Q439358,Q766427
/wiki/Kurt_Angle,Benjamin Rowe,Q44453,Q766427
