wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Joseph_Gordon-Levitt,Jon Martello Jr.,Q177311,Q499918
/wiki/Scarlett_Johansson,Barbara Sugarman,Q34436,Q499918
/wiki/Julianne_Moore,Esther,Q80405,Q499918
/wiki/Tony_Danza,Jon Martello Sr.,Q721963,Q499918
/wiki/Glenne_Headly,Angela Martello,Q449602,Q499918
/wiki/Brie_Larson,Monica Martello,Q29328,Q499918
/wiki/Rob_Brown_(actor),Bobby,Q717631,Q499918
/wiki/Jeremy_Luke,Danny,Q15461240,Q499918
/wiki/Paul_Ben-Victor,Priest,Q746337,Q499918
/wiki/Lindsey_Broad,Lauren,Q21155075,Q499918
/wiki/Anne_Hathaway,Emily Lombardo,Q36301,Q499918
/wiki/Channing_Tatum,Conner Verreaux,Q212064,Q499918
/wiki/Meagan_Good,Hollywood Actress #2,Q257286,Q499918
/wiki/Cuba_Gooding_Jr.,Hollywood Actor #2,Q136209,Q499918
/wiki/Sarah_Dumont,Sequins,Q22958132,Q499918
/wiki/Italia_Ricci,Gina,Q1402293,Q499918
