wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Matt_Damon,Edward Wilson Sr. He is the film's main character,Q175535,Q786562
/wiki/Angelina_Jolie,Margaret 'Clover' Russell Wilson,Q13909,Q786562
/wiki/Robert_De_Niro,General Bill Sullivan,Q36949,Q786562
/wiki/Alec_Baldwin,FBI Agent Sam Murach,Q170572,Q786562
/wiki/William_Hurt,CIA Director Philip Allen,Q105825,Q786562
/wiki/Joe_Pesci,Joseph Palmi,Q20178,Q786562
/wiki/John_Turturro,Ray Brocco,Q244234,Q786562
/wiki/Billy_Crudup,Archibald 'Arch' Cummings,Q313650,Q786562
/wiki/Tammy_Blanchard,Laura,Q2420755,Q786562
/wiki/Michael_Gambon,Dr. Fredericks,Q203545,Q786562
/wiki/Timothy_Hutton,Admiral Thomas Wilson,Q310324,Q786562
/wiki/John_Sessions,Valentin Mironov #1 / Yuri Modin,Q1335105,Q786562
/wiki/Keir_Dullea,Senator John Russell Sr.,Q692979,Q786562
/wiki/Martina_Gedeck,Hanna Schiller,Q65111,Q786562
/wiki/Gabriel_Macht,John Russell Jr.,Q320651,Q786562
/wiki/Lee_Pace,Deputy Director Richard Hayes,Q355168,Q786562
/wiki/Eddie_Redmayne,older Edward Wilson,Q28288,Q786562
/wiki/Tommy_Nelson_(actor),Edward Jr.,Q77359307,Q786562
/wiki/Mark_Ivanir,Valentin Mironov #2,Q1033909,Q786562
/wiki/Oleg_Stefan,Stas Siyanko / Ulysses,Q1797612,Q786562
/wiki/Liya_Kebede,Miriam,Q115201,Q786562
