wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Jean_Gabin,Monsieur,Q23842,Q371706
/wiki/Liselotte_Pulver,Elizabeth Bernadac,Q469759,Q371706
/wiki/Mireille_Darc,Suzanne,Q268569,Q371706
/wiki/Philippe_Noiret,Edmond Bernadac,Q106482,Q371706
/wiki/Gaby_Morlay,Madame Bernadac mère,Q528738,Q371706
/wiki/Gabrielle_Dorziat,La belle-mère,Q526164,Q371706
/wiki/Peter_Vogel_(actor),Michel Corbeil,Q100251,Q371706
/wiki/Marina_Berti,Madame Danoni,Q451206,Q371706
/wiki/Claudio_Gora,Danoni,Q433903,Q371706
/wiki/Jean-Paul_Moulinot,Me Flamand,Q3168618,Q371706
/wiki/Jean-Pierre_Darras,José,Q1685190,Q371706
/wiki/Henri_Cr%C3%A9mieux,Le beau-père,Q3130902,Q371706
/wiki/Maryse_Martin,Justine,Q3296341,Q371706
/wiki/Andrex_(actor),Antoine,Q2846778,Q371706
/wiki/Jean_Lefebvre,Le detective privé,Q1351000,Q371706
/wiki/Jean_Champion,Le patron de l'hôtel,Q3171214,Q371706
/wiki/Angela_Minervini,La serveuse du snack,Q61699266,Q371706
/wiki/Paul_Faivre,Le curé,Q3371185,Q371706
/wiki/Michel_Nastorg,Le docteur,Q3310454,Q371706
