wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Miriam_Hopkins,Becky Sharp,Q242477,Q613284
/wiki/Frances_Dee,Amelia Sedley,Q265391,Q613284
/wiki/Cedric_Hardwicke,Marquis of Steyne,Q527735,Q613284
/wiki/Billie_Burke,Lady Bareacres,Q235639,Q613284
/wiki/Alison_Skipworth,Miss Crawley,Q2837168,Q613284
/wiki/Nigel_Bruce,Joseph Sedley,Q728050,Q613284
/wiki/Alan_Mowbray,Rawdon Crawley,Q1758264,Q613284
/wiki/William_Stack,Pitt Crawley,Q22019437,Q613284
/wiki/George_Hassell_(actor),Sir Pitt Crawley,Q5540304,Q613284
/wiki/William_Faversham,,Q593928,Q613284
/wiki/Charles_Richman_(actor),General Tufto,Q2960117,Q613284
/wiki/Doris_Lloyd,Duchess of Richmond,Q3037066,Q613284
/wiki/Colin_Tapley,William Dobbin,Q892692,Q613284
/wiki/Leonard_Mudie,Tarquin,Q3830310,Q613284
/wiki/May_Beatty,Briggs,Q3302871,Q613284
/wiki/Charles_Coleman_(actor),Bowles,Q17736942,Q613284
/wiki/Olaf_Hytten,The Prince Regent,Q7082960,Q613284
/wiki/Pauline_Garon,Fifine,Q4233723,Q613284
/wiki/Tempe_Pigott,The Charwoman,Q3517461,Q613284
/wiki/Ottola_Nesmith,Lady Jane Crawley,Q7109922,Q613284
/wiki/Creighton_Hale,British Officer (uncredited),Q1754382,Q613284
