wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Jaecki_Schwarz,Gregor Hecker,Q88101,Q875444
/wiki/Vasily_Livanov,Wadim Gejman,Q362133,Q875444
/wiki/Alexey_Eybozhenko,Sascha Ziganjuk,Q4529977,Q875444
/wiki/Galina_Polskikh,Soviet girl,Q461589,Q875444
/wiki/Jenny_Gr%C3%B6llmann,German girl,Q92144,Q875444
/wiki/Mikhail_Gluzsky,Soviet general,Q1396888,Q875444
/wiki/Rolf_Hoppe,Etappenmajor Behring,Q69661,Q875444
/wiki/J%C3%BCrgen_Hentsch,First lieutenant Schenk,Q1717267,Q875444
/wiki/Kurt_B%C3%B6we,SS leader,Q1487113,Q875444
/wiki/Dieter_Mann,Willi Lommer,Q96660,Q875444
