wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Arnold_Schwarzenegger,Harry Tasker / Harry Rehnquist,Q2685,Q110397
/wiki/Jamie_Lee_Curtis,Helen Tasker,Q106997,Q110397
/wiki/Tom_Arnold_(actor),"Albert ""Gib"" Gibson",Q353755,Q110397
/wiki/Art_Malik,Salim Abu Aziz,Q705644,Q110397
/wiki/Bill_Paxton,Simon,Q110374,Q110397
/wiki/Tia_Carrere,Juno Skinner,Q286570,Q110397
/wiki/Eliza_Dushku,Dana Tasker,Q210200,Q110397
/wiki/Grant_Heslov,Faisil,Q710180,Q110397
/wiki/Charlton_Heston,Director Spencer Trilby,Q80739,Q110397
/wiki/Marshall_Manesh,Jamal Khaled,Q552889,Q110397
/wiki/Ofer_Samra,Yusef,Q16186463,Q110397
