wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Laura_Linney,Erin Christine Bruner,Q223281,Q845204
/wiki/Tom_Wilkinson,Father Richard Moore,Q211322,Q845204
/wiki/Campbell_Scott,Ethan Thomas,Q528527,Q845204
/wiki/Jennifer_Carpenter,Emily Rose,Q230641,Q845204
/wiki/Colm_Feore,Karl Gunderson,Q449679,Q845204
/wiki/Joshua_Close,Jason,Q941819,Q845204
/wiki/Kenneth_Welsh,Dr. Mueller,Q918404,Q845204
"/wiki/J._R._Bourne"" class=""mw-redirect",Ray,,Q845204
/wiki/Mary_Beth_Hurt,Judge Brewster,Q271460,Q845204
/wiki/Henry_Czerny,Dr. Briggs,Q739004,Q845204
/wiki/Shohreh_Aghdashloo,Dr. Sadira Adani,Q229766,Q845204
