wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Sunny_Deol,Karan Bansal,Q944546,Q493089
/wiki/Salman_Khan,"Rajnath ""Raju"" Sahay",Q9543,Q493089
"/wiki/Karishma_Kapoor"" class=""mw-redirect",Kajal Sharma Sahay,,Q493089
/wiki/Tabu_(actress),Tulsibai,Q158233,Q493089
/wiki/Amrish_Puri,Gajraj Choudhary,Q333443,Q493089
/wiki/Dalip_Tahil,"Ramakant ""Rama"" Sahay",Q3012414,Q493089
/wiki/Alok_Nath,Prof. Sidhant Sharma,Q2839215,Q493089
/wiki/Ashish_Vidyarthi,Inspector Omendra Dholakia,Q3595438,Q493089
/wiki/Johnny_Lever,Piajee,Q983571,Q493089
/wiki/Mohan_Joshi,Pitamber,Q3630695,Q493089
/wiki/Deepak_Shirke,Goverdhan,Q12433784,Q493089
