wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Oliver_Korittke,Keek,Q2020358,Q806440
/wiki/Markus_Kn%C3%BCfken,"Andreas ""Andy"" Fink",Q1901626,Q806440
/wiki/Ralf_Richter_(actor),"Karlheinz ""Kalle"" Grabowski",Q90041,Q806440
/wiki/Diether_Krebs,Werner Kampmann,Q111262,Q806440
/wiki/Martin_Semmelrogge,Schlucke,Q95580,Q806440
/wiki/Alexandra_Neldel,Melanie,Q77758,Q806440
/wiki/Jochen_Nickel,Franky,Q97604,Q806440
/wiki/Hilmi_S%C3%B6zer,Hilmi,Q90869,Q806440
/wiki/Til_Schweiger,Brown,Q57391,Q806440
/wiki/Ingolf_L%C3%BCck,Porn director Uwe,Q92005,Q806440
/wiki/Ellen_ten_Damme,Maike,Q243132,Q806440
