wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Linda_Darnell,Amber St. Clair,Q234900,Q456822
/wiki/Cornel_Wilde,Bruce Carlton,Q727740,Q456822
/wiki/Richard_Greene,Lord Harry Almsbury,Q1309447,Q456822
/wiki/George_Sanders,King Charles II,Q296491,Q456822
/wiki/Glenn_Langan,Capt. Rex Morgan,Q13415421,Q456822
/wiki/Richard_Haydn,Earl of Radcliffe,Q1355379,Q456822
/wiki/Jessica_Tandy,Nan Britton,Q182104,Q456822
/wiki/Anne_Revere,Mother Red Cap,Q239770,Q456822
/wiki/John_Russell_(actor),Black Jack Mallard,Q1030465,Q456822
/wiki/Robert_Coote,Sir Thomas Dudley,Q1486368,Q456822
/wiki/Leo_G._Carroll,Matt Goodgroome,Q919192,Q456822
/wiki/Margaret_Wycherly,Mrs. Spong,Q4690,Q456822
/wiki/Alma_Kruger,Lady Redmond,Q2839063,Q456822
/wiki/Alan_Napier,Landale,Q373306,Q456822
/wiki/Ian_Keith,Tybalt (uncredited),Q541016,Q456822
