wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Charles_Bronson,Pardon Chato,Q36105,Q860371
/wiki/Jack_Palance,Captain Quincey Whitmore,Q193653,Q860371
/wiki/James_Whitmore,Joshua Everette,Q313040,Q860371
/wiki/Simon_Oakland,Jubal Hooker,Q2287751,Q860371
/wiki/Richard_Basehart,Nye Buell,Q963593,Q860371
/wiki/Ralph_Waite,Elias Hooker,Q712450,Q860371
/wiki/Richard_Jordan,Earl Hooker,Q492169,Q860371
/wiki/Victor_French,Martin Hall,Q1347274,Q860371
"/wiki/William_Watson_(actor)"" class=""mw-redirect",Harvey Lansing,,Q860371
/wiki/Roddy_McMillan,Gavin Malechie,Q7356502,Q860371
/wiki/Paul_Young_(actor),Brady Logan,Q7154518,Q860371
/wiki/Lee_Patterson,George Dunn,Q6514694,Q860371
/wiki/Peter_Dyneley,Ezra Meade,Q2074598,Q860371
/wiki/Hugh_McDermott_(actor),Bartender,Q15441011,Q860371
