wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Agnes_Bruckner,Vivian Gandillon,Q239396,Q885164
/wiki/Hugh_Dancy,Aiden,Q314603,Q885164
/wiki/Olivier_Martinez,Gabriel,Q504886,Q885164
/wiki/Katja_Riemann,Astrid,Q62346,Q885164
/wiki/Bryan_Dick,Rafe,Q4980063,Q885164
/wiki/Chris_Geere,Ulf,Q5106633,Q885164
/wiki/Tom_Harper_(actor),Gregor,Q7816097,Q885164
/wiki/John_Kerr_(actor),Finn,Q2364014,Q885164
/wiki/Kata_Dob%C3%B3,Beatrice,Q443466,Q885164
/wiki/Maria_Dinulescu,Girl in Red,Q6761146,Q885164
