wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Constance_Bennett,Kitty de Mornay,Q265358,Q285762
/wiki/Gracie_Fields,Emmeline Quayle,Q463275,Q285762
/wiki/Kurt_Kreuger,Capt. Kurt von Weber,Q100122,Q285762
/wiki/Leslie_Vincent,Lt. William Gray,Q6531194,Q285762
/wiki/Eily_Malyon,Madame Martin,Q3049429,Q285762
/wiki/Gregory_Gaye,Tissier,Q3116367,Q285762
/wiki/George_Rigaud,Andre de Mornay,Q465643,Q285762
/wiki/Vladimir_Sokoloff,Undertaker,Q1855635,Q285762
/wiki/Richard_Ryen,Mons. Renard,Q11957805,Q285762
/wiki/Maurice_Cass,Patriot,Q6792938,Q285762
/wiki/Adrienne_D%27Ambricourt,Margot,Q15069875,Q285762
"/wiki/Andrew_McLaglen"" class=""mw-redirect",Sgt. McNair,,Q285762
