wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Walter_Chiari,Bull Bullivan,Q977975,Q778781
/wiki/Raimondo_Vianello,Jonathan Bullivan,Q1243816,Q778781
/wiki/Aroldo_Tieri,Fats Missouri,Q697955,Q778781
/wiki/Licia_Calder%C3%B3n,Suzanne,Q5975161,Q778781
/wiki/Mar%C3%ADa_Silva_(actress),Clementine,Q1498460,Q778781
/wiki/Antonio_Molino_Rojo,Smith,Q603716,Q778781
/wiki/F%C3%A9lix_Fern%C3%A1ndez_(actor),Barnun,Q5872236,Q778781
"/wiki/Rafael_Luis_Calvo"" class=""mw-redirect",Tornado,,Q778781
/wiki/Rom%C3%A1n_Ariznavarreta,Villager,Q63255384,Q778781
/wiki/Xan_das_Bolas,Wagon Loader,Q9096510,Q778781
/wiki/Jos%C3%A9_Riesgo,Fats Henchman,Q5945123,Q778781
