wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Danny_DeVito,Buddy Hall,Q26806,Q883773
/wiki/Matthew_Broderick,Dr. Steve Finch,Q28755,Q883773
/wiki/Kristin_Davis,Kelly Finch,Q229176,Q883773
/wiki/Kristin_Chenoweth,Tia Hall,Q231811,Q883773
/wiki/Alia_Shawkat,Madison Finch,Q466051,Q883773
/wiki/Jorge_Garcia,Wallace,Q264914,Q883773
/wiki/Fred_Armisen,Gustave,Q14535,Q883773
/wiki/Gillian_Vigman,Gerta,Q2395069,Q883773
/wiki/Ryan_Devlin,Bob Murray,Q506761,Q883773
/wiki/Lochlyn_Munro,Ted Beckham,Q73930,Q883773
/wiki/Sean_O%27Bryan,Mayor Young,Q5765589,Q883773
/wiki/Jackie_Burroughs,Mrs. Ryor,Q137634,Q883773
/wiki/Garry_Chalk,Sheriff Dave,Q267772,Q883773
/wiki/Nicola_Peltz,Mackenzie,Q236347,Q883773
/wiki/Kal_Penn,Amit Sayid,Q220536,Q883773
/wiki/Cory_Monteith,Madison's Date,Q296484,Q883773
/wiki/Zak_Santiago,Fireworks Dealer,Q8064979,Q883773
/wiki/Jill_Krop,Herself,Q6192912,Q883773
/wiki/SuChin_Pak,Herself,Q3502344,Q883773
