wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Liam_Neeson,Oskar Schindler,Q58444,Q483941
/wiki/Ben_Kingsley,Itzhak Stern,Q173158,Q483941
/wiki/Ralph_Fiennes,Amon Göth,Q28493,Q483941
/wiki/Caroline_Goodall,Emilie Schindler,Q201976,Q483941
/wiki/Jonathan_Sagall,Poldek Pfefferberg,Q1356584,Q483941
/wiki/Embeth_Davidtz,Helen Hirsch,Q260622,Q483941
/wiki/Ma%C5%82gorzata_Gebel,Wiktoria Klonowska,Q771165,Q483941
/wiki/Mark_Ivanir,Marcel Goldberg,Q1033909,Q483941
/wiki/Beatrice_Macola,Ingrid,Q526864,Q483941
/wiki/Andrzej_Seweryn,Julian Scherner,Q515592,Q483941
/wiki/Friedrich_von_Thun,Rolf Czurda,Q1464037,Q483941
/wiki/Jerzy_Nowak,Investor,Q8338880,Q483941
/wiki/Norbert_Weisser,Albert Hujar,Q121045,Q483941
/wiki/Miri_Fabian,Chaja Dresner,Q81968984,Q483941
/wiki/Anna_Mucha,Danka Dresner,Q2850579,Q483941
/wiki/Piotr_Polk,Leo Rosner,Q7197001,Q483941
/wiki/Rami_Heuberger,Joseph Bau,Q7289526,Q483941
/wiki/Ezra_Dagan,Rabbi Menasha Lewartow,Q15762190,Q483941
/wiki/Elina_L%C3%B6wensohn,Diana Reiter,Q450694,Q483941
/wiki/Hans-Michael_Rehberg,Rudolf Höß,Q1577938,Q483941
/wiki/August_Schm%C3%B6lzer,Dieter Reeder,Q88583,Q483941
/wiki/Ludger_Pistor,Josef Leipold[,Q95316,Q483941
