wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Christian_Bale,"Jamie ""Jim"" Graham",Q45772,Q271281
/wiki/John_Malkovich,Basie,Q172261,Q271281
/wiki/Miranda_Richardson,Mrs. Victor,Q229241,Q271281
/wiki/Nigel_Havers,Dr Rawlins,Q466361,Q271281
/wiki/Joe_Pantoliano,Frank Demarest,Q296883,Q271281
/wiki/Leslie_Phillips,Maxton,Q710142,Q271281
/wiki/Masat%C5%8D_Ibu,Sergeant Nagata,Q3543819,Q271281
/wiki/Emily_Richard,Mary Graham,Q3052384,Q271281
/wiki/Rupert_Frazer,John Graham,Q5741245,Q271281
/wiki/Ben_Stiller,Dainty,Q47100,Q271281
/wiki/Robert_Stephens,Mr. Lockwood,Q691648,Q271281
/wiki/Guts_Ishimatsu,Sgt. Uchida,Q745408,Q271281
/wiki/Burt_Kwouk,Mr. Chen,Q725674,Q271281
/wiki/Paul_McGann,Lt. Price,Q335863,Q271281
/wiki/Marc_de_Jonge,Mathieu,Q3288528,Q271281
/wiki/Eric_Flynn,British Prisoner #1,Q5386495,Q271281
/wiki/James_Greene_(Northern_Irish_actor),British Prisoner #2,Q11910476,Q271281
/wiki/Paula_Hamilton,British Prisoner #5,Q7154695,Q271281
/wiki/Tony_Boncza,British Prisoner #7,Q7821922,Q271281
/wiki/Peter_Copley,British Prisoner #10,Q1459583,Q271281
