wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Frank_Sinatra,Det. Sgt. Joe Leland,Q40912,Q925809
/wiki/Lee_Remick,Karen Wagner Leland,Q230011,Q925809
/wiki/Jacqueline_Bisset,Norma MacIver,Q232477,Q925809
/wiki/Ralph_Meeker,Det. Curran,Q1370520,Q925809
/wiki/Jack_Klugman,Det. Dave Schoenstein,Q286738,Q925809
/wiki/Horace_McMahon,Capt. Tom Farrell,Q5901999,Q925809
/wiki/Lloyd_Bochner,Dr. Wendell Roberts,Q602872,Q925809
/wiki/William_Windom_(actor),Colin MacIver,Q561666,Q925809
/wiki/Tony_Musante,Felix Tesla,Q522799,Q925809
"/wiki/Al_Freeman,_Jr."" class=""mw-redirect",Det. Robbie Loughlin,,Q925809
/wiki/Robert_Duvall,Det. Nestor,Q171736,Q925809
/wiki/Pat_Henry_(comedian),Mercidis,Q7143545,Q925809
/wiki/Patrick_McVey,Officer Mike Tanner,Q7147194,Q925809
/wiki/Sugar_Ray_Robinson,Kelly,Q316706,Q925809
/wiki/Ren%C3%A9e_Taylor,Rachael Schoenstein,Q265031,Q925809
/wiki/Tom_Atkins_(actor),Officer Jack Harmon,Q1366623,Q925809
/wiki/George_Plimpton,reporter in squad room,Q1508079,Q925809
/wiki/Joe_Santos,reporter in squad room [uncredited],Q331381,Q925809
