wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Malcolm_McDowell,Captain Harry Flashman,Q117392,Q821815
/wiki/Alan_Bates,Rudi Von Sternberg,Q309160,Q821815
/wiki/Florinda_Bolkan,Lola Montez,Q308897,Q821815
/wiki/Oliver_Reed,Otto von Bismarck,Q313588,Q821815
/wiki/Tom_Bell_(actor),De Gautet,Q615309,Q821815
/wiki/Joss_Ackland,Sapten,Q471879,Q821815
/wiki/Christopher_Cazenove,Eric Hansen,Q120225,Q821815
/wiki/Henry_Cooper,John Gully,Q381694,Q821815
/wiki/Lionel_Jeffries,Kraftstein,Q940924,Q821815
/wiki/Alastair_Sim,Mr Greig,Q968586,Q821815
/wiki/Michael_Hordern,Headmaster,Q956867,Q821815
/wiki/Britt_Ekland,Duchess Irma,Q233837,Q821815
/wiki/Richard_Pearson_(actor),Duchy Chamberlain,Q2150376,Q821815
/wiki/Alan_Howard,Ducky Chamberlain,Q339083,Q821815
/wiki/Bob_Hoskins,Police Constable,Q211283,Q821815
/wiki/Richard_Hurndall,Detchard,Q7326622,Q821815
/wiki/Arthur_Brough,King Ludwig of Bavaria,Q2370086,Q821815
/wiki/Elizabeth_Larner,Baroness Pechman,Q5363104,Q821815
/wiki/Margaret_Courtenay_(actress),Soprano,Q22583546,Q821815
/wiki/Leon_Greene,Grundwig,Q6524659,Q821815
/wiki/David_Jason,The Mayor,Q964329,Q821815
/wiki/Noel_Johnson,Lord Chamberlain,Q3342659,Q821815
/wiki/Ben_Aris,Fireman,Q745940,Q821815
/wiki/Rula_Lenska,Helga,Q7378908,Q821815
/wiki/Bob_Peck,Police Inspector,Q888194,Q821815
/wiki/John_Stuart_(actor),English General,Q435441,Q821815
/wiki/Frank_Grimes,Lieutenant,Q5486964,Q821815
/wiki/Tessa_Dahl,1st Girl,Q291806,Q821815
/wiki/David_Sterne,Policeman,Q5240076,Q821815
/wiki/Roger_Hammond_(actor),Master,Q7358291,Q821815
