wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Bud_Abbott,Algy Shaw,Q23888,Q306785
/wiki/Lou_Costello,Wellington Pflug,Q23884,Q306785
/wiki/Virginia_Bruce,Joan Marshall,Q242462,Q306785
/wiki/Robert_Paige,Tommy Layton,Q4347997,Q306785
/wiki/Lionel_Atwill,Varnoff,Q575668,Q306785
/wiki/Leif_Erickson_(actor),Whaba,Q1232794,Q306785
/wiki/Nan_Wynn,Luana,Q6962239,Q306785
/wiki/William_Demarest,Det. Kendall,Q1395104,Q306785
/wiki/Samuel_S._Hinds,Chief Kolua,Q2750248,Q306785
/wiki/Marie_McDonald,Ferna,Q2449272,Q306785
