wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Takeshi_Kitano,Zatoichi,Q26372,http://www.wikidata.org/entity/Q148330
/wiki/Tadanobu_Asano,the rōnin Hattori Gennosuke,Q379824,http://www.wikidata.org/entity/Q148330
"/wiki/Michiyo_Okusu"" class=""mw-redirect",Aunt O-ume,,http://www.wikidata.org/entity/Q148330
/wiki/Yui_Natsukawa,O-shino,Q1073861,http://www.wikidata.org/entity/Q148330
/wiki/Daigoro_Tachibana,O-sei,Q5209117,http://www.wikidata.org/entity/Q148330
/wiki/Taichi_Saotome,young O-sei,Q9146748,http://www.wikidata.org/entity/Q148330
/wiki/Y%C5%ABko_Daike,O-kinu,Q3574309,http://www.wikidata.org/entity/Q148330
/wiki/Ittoku_Kishibe,Ginzo,Q873876,http://www.wikidata.org/entity/Q148330
/wiki/Saburo_Ishikura,Ogiya,Q464260,http://www.wikidata.org/entity/Q148330
/wiki/Akira_Emoto,"""Pops""",Q873921,http://www.wikidata.org/entity/Q148330
