wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Michael_Pitt,Hervé Joncour,Q352540,Q676723
/wiki/Keira_Knightley,Hélène Joncour,Q42581,Q676723
/wiki/K%C5%8Dji_Yakusho,Hara Jubei,Q975146,Q676723
/wiki/Miki_Nakatani,Madame Blanche,Q1191674,Q676723
/wiki/Alfred_Molina,Baldabiou,Q296028,Q676723
/wiki/Mark_Rendall,"Ludovic Berbek
",Q672641,Q676723
/wiki/Sei_Ashina,The Girl,Q1059441,Q676723
/wiki/Kenneth_Welsh,Mayor Joncour,Q918404,Q676723
/wiki/Jun_Kunimura,Umon,Q11422725,Q676723
/wiki/Toni_Bertorelli,Verdun,Q1617703,Q676723
/wiki/Callum_Keith_Rennie,Schuyler,Q551558,Q676723
/wiki/Carlo_Cecchi,Priest,Q554251,Q676723
/wiki/Marc_Fiorini,Mr Chabert,Q1893725,Q676723
