wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Paul_Newman,Ram Bowen,Q41871,Q634809
/wiki/Joanne_Woodward,Lillian Corning,Q1111542,Q634809
/wiki/Sidney_Poitier,Eddie Cook,Q104049,Q634809
/wiki/Louis_Armstrong,Wild Man Moore,Q1779,Q634809
/wiki/Diahann_Carroll,Connie Lampson,Q240233,Q634809
/wiki/Barbara_Laage,Marie Séoul,Q539793,Q634809
/wiki/Andr%C3%A9_Luguet,René Bernard,Q2848198,Q634809
/wiki/Marie_Versini,Nicole,Q547742,Q634809
/wiki/Moustache_(actor),Mustachio the drummer,Q1951075,Q634809
/wiki/Aaron_Bridgers,Pianist,Q2820025,Q634809
/wiki/Serge_Reggiani,"Michel ""Gypsy"" Devigne",Q461111,Q634809
/wiki/Roger_Blin,Fausto the moor,Q386427,Q634809
/wiki/Michel_Portal,Musician,Q1353252,Q634809
