wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Madeleine_Carroll,Mrs. Warburton,Q242656,Q600904
/wiki/Franchot_Tone,Richard Girard,Q457229,Q600904
/wiki/Reginald_Denny_(actor),Erik von Gerhardt,Q1803090,Q600904
/wiki/Sig_Ruman,Baron von Gerhardt (as Siegfried Rumann),Q67543,Q600904
/wiki/Louise_Dresser,Baroness von Gerhardt,Q275952,Q600904
/wiki/Raul_Roulien,Carlos Girard (1825) / Henri Girard (1914),Q2133263,Q600904
/wiki/Stepin_Fetchit,Dixie,Q1265202,Q600904
/wiki/Lumsden_Hare,Gabriel Warburton (1825) / Sir John Warburton (1914),Q3267394,Q600904
/wiki/Dudley_Digges_(actor),Mr. Manning,Q2743601,Q600904
/wiki/Brenda_Fowler,Madame Agnes Girard (1825),Q908561,Q600904
/wiki/Russell_Simpson_(actor),Notary (1825),Q1196052,Q600904
/wiki/Walter_McGrail,The Duallist (1825),Q1597042,Q600904
/wiki/Marcelle_Corday,Madame Girard II (1914),Q6756370,Q600904
/wiki/Barry_Norton,Jacques Girard (1924),Q4864570,Q600904
/wiki/George_Irving_(American_actor),Charles Girard (1914),Q152941,Q600904
/wiki/Ferdinand_Schumann-Heink,Fritz von Gerhardt,Q5443899,Q600904
"/wiki/Claude_King_(actor)"" class=""mw-redirect",Colonel Braithwaite,,Q600904
"/wiki/Ivan_F._Simpson"" class=""mw-redirect",Clumber (as Ivan Simpson),,Q600904
/wiki/Frank_Moran,Sergeant Culbert,Q4870087,Q600904
