wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Briana_Evigan,"Andrea ""Andie"" West",Q231541,Q81487
/wiki/Robert_Hoffman_(actor),Chase Collins,Q317614,Q81487
"/wiki/Adam_Sevani"" class=""mw-redirect","Robert ""Moose"" Alexander III",,Q81487
"/wiki/Will_Kemp_(actor,_born_1977)",Blake Collins,Q680441,Q81487
/wiki/Cassie_Ventura,Sophie Donovan,Q72832,Q81487
"/wiki/Harry_Shum,_Jr."" class=""mw-redirect",Cable,,Q81487
/wiki/Sonja_Sohn,Sarah,Q441836,Q81487
/wiki/Telisha_Shaw,Felicia,Q7697337,Q81487
/wiki/Danielle_Polanco,"Melissa ""Missy"" Serrano",Q5219422,Q81487
/wiki/Channing_Tatum,Tyler Gage (cameo),Q212064,Q81487
"https://www.imdb.com/name/nm1893532/"" class=""extiw",DJ Sand (uncredited),,Q81487
