wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Woody_Allen,Harry Block,Q25089,Q551762
/wiki/Richard_Benjamin,Ken,Q495813,Q551762
/wiki/Kirstie_Alley,Joan,Q151935,Q551762
/wiki/Billy_Crystal,Larry,Q186485,Q551762
/wiki/Judy_Davis,Lucy,Q307882,Q551762
/wiki/Bob_Balaban,Richard,Q621490,Q551762
/wiki/Julie_Kavner,Grace,Q228893,Q551762
/wiki/Elisabeth_Shue,Fay Sexton,Q207852,Q551762
/wiki/Tobey_Maguire,Harvey Stern,Q165524,Q551762
/wiki/Jennifer_Garner,Woman in the elevator,Q172044,Q551762
/wiki/Paul_Giamatti,Prof. Abbott,Q208649,Q551762
/wiki/Stanley_Tucci,Paul Epstein,Q223117,Q551762
/wiki/Julia_Louis-Dreyfus,Leslie,Q232072,Q551762
/wiki/Mariel_Hemingway,Beth Kramer,Q234101,Q551762
/wiki/Robin_Williams,Mel,Q83338,Q551762
/wiki/Hazelle_Goodman,Cookie Williams,Q11834994,Q551762
/wiki/Eric_Bogosian,Burt,Q352708,Q551762
/wiki/Demi_Moore,Helen,Q43044,Q551762
/wiki/Caroline_Aaron,Doris Block,Q508404,Q551762
/wiki/Eric_Lloyd,Hilliard Block,Q286942,Q551762
/wiki/Amy_Irving,Jane,Q235020,Q551762
/wiki/Viola_Harris,Elsie,Q7933022,Q551762
"/wiki/Victoria_Hale_(actress)"" class=""mw-redirect",Woman in Shoestore,,Q551762
/wiki/Shifra_Lerer,Dolly,Q518817,Q551762
