wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Maribel_Verd%C3%BA,Elena,Q235391,Q917910
/wiki/Javier_C%C3%A1mara,Ricardo,Q537931,Q917910
/wiki/Ra%C3%BAl_Ar%C3%A9valo,Salvador,Q2655070,Q917910
/wiki/Jos%C3%A9_%C3%81ngel_Egido,Rector,Q133597,Q917910
"/wiki/Mart%C3%ADn_Rivas_(actor)"" class=""mw-redirect",Lalo,,Q917910
/wiki/Irene_Escolar,Elenita,Q442531,Q917910
/wiki/David_Janer,the falangist,Q4354653,Q917910
/wiki/Laura_Ponte,the woman who cleans,Q3391883,Q917910
/wiki/Luis_Callejo,the military prosecutor,Q9024968,Q917910
/wiki/Silvia_Giner,the sister of Capitán Alegría,Q2088089,Q917910
